,sat_datetime,sat_cv,sat_latitude,sat_longitude,sat_pixel_valid,sat_chlor_a,sat_carbon_phyto,sat_pic,sat_poc,sat_chlor_a_unc,sat_carbon_phyto_unc,PLATFORM_NUMBER,CYCLE_NUMBER
659,2026-04-14 12:04:57+00:00,,61.84855,-3.640059,2.0,0.21376973390579224,22.405582427978516,6.599724292755127e-05,65.0,0.020078100264072418,1.407348394393921,7902203,138
660,2026-04-14 13:43:16+00:00,,61.84752,-3.5916717,0.0,,,,,,,7902203,138
661,2026-04-15 11:01:29+00:00,,61.831856,-3.6484046,0.0,,,,,,,7902203,138
662,2026-04-19 11:42:36+00:00,,61.914047,-3.5821776,0.0,,,,,,,7902203,139
663,2026-04-19 13:20:55+00:00,,61.903408,-3.6112382,0.0,,,,,,,7902203,139
664,2026-04-20 10:39:22+00:00,,61.92894,-3.581979,0.0,,,,,,,7902203,139
665,2026-04-24 11:20:36+00:00,,61.63919,-3.9439995,0.0,,,,,,,7902203,140
666,2026-04-28 13:40:05+00:00,,61.463005,-4.3337355,0.0,,,,,,,7902203,141
667,2026-04-29 10:58:18+00:00,,61.4708,-4.287131,0.0,,,,,,,7902203,141
668,2026-04-29 12:36:38+00:00,,61.469734,-4.2743526,0.0,,,,,,,7902203,141
669,2026-05-04 10:35:58+00:00,,61.469055,-3.8552537,0.0,,,,,,,7902203,142
670,2026-05-04 12:14:17+00:00,,61.47437,-3.8524435,0.0,,,,,,,7902203,142
671,2026-05-09 03:50:16+00:00,,61.50988,-4.1615424,25.0,,,,,,,7902203,143
672,2026-05-09 10:13:34+00:00,,61.48352,-4.159809,0.0,,,,,,,7902203,143
673,2026-05-09 11:51:53+00:00,,61.49847,-4.164812,0.0,,,,,,,7902203,143
674,2026-05-14 03:27:49+00:00,,61.15617,-3.8040373,25.0,,,,,,,7902203,144
675,2026-05-14 11:29:26+00:00,,61.167503,-3.8180065,0.0,,,,,,,7902203,144
676,2026-05-14 13:02:45+00:00,,61.169624,-3.8084078,0.0,,,,,,,7902203,144
677,2026-05-18 13:43:45+00:00,,61.207123,-4.1988363,0.0,,,,,,,7902203,145
678,2026-05-19 03:05:20+00:00,,61.45619,-4.1695395,15.0,,,,,,,7902203,145
679,2026-05-19 11:06:56+00:00,,61.19677,-4.238242,0.0,,,,,,,7902203,145
680,2026-05-19 12:40:15+00:00,,61.203,-4.233961,0.0,,,,,,,7902203,145
681,2026-02-14 12:20:11+00:00,,62.852077,-29.143583,0.0,,,,,,,7902223,63
682,2026-02-14 13:53:31+00:00,,62.858707,-29.141651,0.0,,,,,,,7902223,63
683,2026-02-14 15:31:50+00:00,,62.847057,-29.195015,0.0,,,,,,,7902223,63
684,2026-02-24 11:36:10+00:00,,63.218037,-29.36329,0.0,,,,,,,7902223,64
685,2026-02-24 13:09:30+00:00,,63.2169,-29.359354,0.0,,,,,,,7902223,64
686,2026-02-24 14:47:49+00:00,,63.219692,-29.357462,0.0,,,,,,,7902223,64
687,2026-03-06 12:25:30+00:00,,63.35675,-29.429619,0.0,,,,,,,7902223,65
688,2026-03-06 14:03:50+00:00,,63.34089,-29.453255,0.0,,,,,,,7902223,65
689,2026-03-16 11:41:22+00:00,,63.25668,-29.941988,0.0,,,,,,,7902223,66
690,2026-03-16 13:19:41+00:00,,63.226322,-29.960415,0.0,,,,,,,7902223,66
691,2026-03-16 14:58:01+00:00,,63.229473,-29.934319,0.0,,,,,,,7902223,66
692,2026-03-26 12:35:28+00:00,,63.458534,-29.95842,0.0,,,,,,,7902223,67
693,2026-03-26 14:13:48+00:00,,63.444412,-29.965796,0.0,,,,,,,7902223,67
694,2026-04-05 11:51:05+00:00,,63.81314,-30.145031,0.0,,,,,,,7902223,68
695,2026-04-05 13:24:25+00:00,,63.807194,-30.145617,0.0,,,,,,,7902223,68
696,2026-04-05 15:02:44+00:00,,63.813496,-30.127975,0.0,,,,,,,7902223,68
697,2026-04-15 12:39:49+00:00,,63.56985,-30.415821,0.0,,,,,,,7902223,69
698,2026-04-15 14:18:08+00:00,,63.578026,-30.398066,0.0,,,,,,,7902223,69
699,2026-04-25 11:55:29+00:00,,63.363846,-29.659039,0.0,,,,,,,7902223,70
700,2026-04-25 13:33:48+00:00,,63.36625,-29.666054,0.0,,,,,,,7902223,70
701,2026-04-25 15:12:08+00:00,,63.369305,-29.64686,0.0,,,,,,,7902223,70
702,2026-05-05 12:49:08+00:00,,62.96382,-30.04151,0.0,,,,,,,7902223,71
703,2026-05-05 14:27:27+00:00,,62.97417,-30.025105,0.0,,,,,,,7902223,71
704,2026-05-15 05:40:58+00:00,,62.46537,-30.28289,0.0,,,,,,,7902223,72
705,2026-05-15 12:04:16+00:00,,62.496624,-30.281631,0.0,,,,,,,7902223,72
706,2026-05-15 13:42:35+00:00,,62.47216,-30.287832,4.0,0.18095305562019348,36.30472946166992,0.00013599544763565063,68.60009765625,0.018105698749423027,2.0959765911102295,7902223,72
707,2026-05-15 15:15:54+00:00,,62.468395,-30.260357,0.0,,,,,,,7902223,72
